Wavelength,Panchromatic,NIR1,Red,Green,Blue,Red Edge,Yellow,Coastal,NIR2,SWIR1,SWIR2,SWIR3,SWIR4,SWIR5,SWIR6,SWIR7,SWIR8
1065,6.066e-07,2.851e-07,1.832e-08,8.145e-08,4.36e-08,6.073e-08,2.066e-08,1.114e-07,5.5e-05,0,0,0,0,0,0,0,0
1066,6.181e-07,5.13e-07,1.09e-08,6.715e-08,6.014e-08,5.911e-08,2.179e-08,1.352e-07,3.785e-05,0,0,0,0,0,0,0,0
1067,6.661e-07,5.012e-07,1.056e-08,6.666e-08,5.373e-08,5.29e-08,1.251e-08,1.261e-07,3.048e-05,0,0,0,0,0,0,0,0
1068,6.189e-07,5.93e-07,1.44e-08,6.263e-08,4.674e-08,5.467e-08,1.63e-08,1.212e-07,2.706e-05,0,0,0,0,0,0,0,0
1069,6.75e-07,5.792e-07,1.805e-08,6.158e-08,4.211e-08,4.598e-08,1.39e-08,1.396e-07,2.188e-05,0,0,0,0,0,0,0,0
1070,6.596e-07,4.586e-07,1.434e-08,5.878e-08,4.706e-08,3.8e-08,1.597e-08,1.354e-07,1.884e-05,0,0,0,0,0,0,0,0
1071,7.261e-07,4.403e-07,1.514e-08,6.24e-08,5.226e-08,2.973e-08,1.928e-08,1.226e-07,1.537e-05,0,0,0,0,0,0,0,0
1072,6.754e-07,4.099e-07,3.397e-09,6.642e-08,5.07e-08,3.181e-08,1.166e-08,1.691e-07,1.358e-05,0,0,0,0,0,0,0,0
1073,7.541e-07,3.997e-07,3.337e-09,6.524e-08,4.329e-08,3.907e-08,1.179e-08,1.961e-07,1.112e-05,0,0,0,0,0,0,0,0
1074,8.254e-07,3.212e-07,1.084e-08,5.91e-08,4.517e-08,3.453e-08,5.557e-09,1.372e-07,8.123e-06,0,0,0,0,0,0,0,0
1075,8.139e-07,3.141e-07,5.86e-09,5.116e-08,5.255e-08,3.739e-08,6.057e-09,1.658e-07,6.652e-06,0,0,0,0,0,0,0,0
1076,8.312e-07,2.164e-07,1.711e-08,3.839e-08,5.87e-08,3.255e-08,6.698e-09,2.182e-07,6.16e-06,0,0,0,0,0,0,0,0
1077,9.067e-07,2.072e-07,2.013e-08,4.613e-08,5.804e-08,2.659e-08,8.798e-09,2.14e-07,5.151e-06,0,0,0,0,0,0,0,0
1078,9.146e-07,2.09e-07,1.601e-08,4.999e-08,4.528e-08,2.823e-08,1.538e-08,2.336e-07,3.939e-06,0,0,0,0,0,0,0,0
1079,1.028e-06,2.325e-07,4.44e-09,4.245e-08,4.428e-08,2.988e-08,1.274e-08,2.524e-07,3.307e-06,0,0,0,0,0,0,0,0
1080,1.03e-06,3.265e-07,8.988e-09,4.972e-08,4.794e-08,3.077e-08,1.028e-08,3.275e-07,2.482e-06,0,0,0,0,0,0,0,0
1081,1.134e-06,2.977e-07,1.493e-08,4.622e-08,4.422e-08,3.917e-08,9.375e-09,3.296e-07,2.175e-06,0,0,0,0,0,0,0,0
1082,1.149e-06,3.627e-07,1.04e-08,5.056e-08,4.747e-08,3.916e-08,8.385e-09,4.334e-07,1.655e-06,0,0,0,0,0,0,0,0
1083,1.228e-06,3.59e-07,1.101e-08,4.169e-08,4.733e-08,3.457e-08,6.376e-09,4.569e-07,1.385e-06,0,0,0,0,0,0,0,0
1084,1.314e-06,1.85e-07,8.206e-09,4.541e-08,6.146e-08,3.036e-08,1.303e-08,2.317e-07,1.335e-06,0,0,0,0,0,0,0,0
1085,1.431e-06,1.61e-07,9.321e-09,5.921e-08,7.053e-08,2.487e-08,1.685e-08,2.509e-07,1.167e-06,0,0,0,0,0,0,0,0
1086,1.515e-06,2.135e-07,1.019e-08,5.488e-08,5.324e-08,3.535e-08,1.501e-08,1.281e-07,1.285e-06,0,0,0,0,0,0,0,0
1087,1.616e-06,2.099e-07,6.76e-09,5.869e-08,5.366e-08,3.352e-08,1.336e-08,1.236e-07,1.099e-06,0,0,0,0,0,0,0,0
1088,1.794e-06,2.083e-07,8.784e-09,5.299e-08,3.243e-08,2.254e-08,1.039e-08,3.875e-07,9.639e-07,0,0,0,0,0,0,0,0
1089,1.845e-06,2.019e-07,4.497e-09,4.73e-08,2.826e-08,3.375e-08,1.004e-08,4.123e-07,8.331e-07,0,0,0,0,0,0,0,0
1090,2.037e-06,1.974e-07,6.093e-09,5.344e-08,1.949e-08,3.662e-08,1.127e-08,3.581e-07,6.544e-07,0,0,0,0,0,0,0,0
1091,2.239e-06,1.969e-07,7.363e-09,6.248e-08,2.3e-08,3.684e-08,1.11e-08,3.893e-07,5.855e-07,0,0,0,0,0,0,0,0
1092,2.394e-06,1.939e-07,9.34e-09,5.789e-08,2.127e-08,3.782e-08,1.051e-08,5.895e-07,4.499e-07,0,0,0,0,0,0,0,0
1093,2.584e-06,1.85e-07,6.524e-09,5.528e-08,2.194e-08,3.307e-08,8.247e-09,6.537e-07,3.711e-07,0,0,0,0,0,0,0,0
1094,2.897e-06,1.562e-07,3.037e-09,7.298e-08,3.644e-08,2.209e-08,6.17e-09,7.021e-07,3.933e-07,0,0,0,0,0,0,0,0
1095,3.147e-06,1.585e-07,5.259e-09,8.371e-08,3.509e-08,1.994e-08,8.595e-09,7.3e-07,3.966e-07,0,0,0,0,0,0,0,0
1096,3.506e-06,3.372e-07,1.186e-08,8.331e-08,4.287e-08,2.205e-08,1.094e-08,7.287e-07,3.573e-07,0,0,0,0,0,0,0,0
1097,3.911e-06,3.405e-07,1.152e-08,9.04e-08,5.669e-08,2.056e-08,1.064e-08,7.955e-07,3.376e-07,0,0,0,0,0,0,0,0
1098,3.914e-06,2.963e-07,7.23e-09,9.081e-08,2.983e-08,1.568e-08,7.827e-09,4.8e-07,3.014e-07,0,0,0,0,0,0,0,0
1099,3.918e-06,2.966e-07,7.237e-09,9.09e-08,2.986e-08,1.569e-08,7.835e-09,4.805e-07,3.017e-07,0,0,0,0,0,0,0,0
1100,3.922e-06,2.969e-07,7.245e-09,9.099e-08,2.989e-08,1.571e-08,7.843e-09,4.81e-07,3.02e-07,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,0,0,0,0.000253,0,0,0,0,0,0,0
1143,0,0,0,0,0,0,0,0,0,0.00024,0,0,0,0,0,0,0
1144,0,0,0,0,0,0,0,0,0,0.000282,0,0,0,0,0,0,0
1145,0,0,0,0,0,0,0,0,0,0.000293,0,0,0,0,0,0,0
1146,0,0,0,0,0,0,0,0,0,0.000294,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,0,0,0,0.000303,0,0,0,0,0,0,0
1148,0,0,0,0,0,0,0,0,0,0.000318,0,0,0,0,0,0,0
1149,0,0,0,0,0,0,0,0,0,0.000342,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0.00039,0,0,0,0,0,0,0
1151,0,0,0,0,0,0,0,0,0,0.000398,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0,0,0,0.000426,0,0,0,0,0,0,0
1153,0,0,0,0,0,0,0,0,0,0.000453,0,0,0,0,0,0,0
1154,0,0,0,0,0,0,0,0,0,0.000503,0,0,0,0,0,0,0
1155,0,0,0,0,0,0,0,0,0,0.000535,0,0,0,0,0,0,0
1156,0,0,0,0,0,0,0,0,0,0.000565,0,0,0,0,0,0,0
1157,0,0,0,0,0,0,0,0,0,0.000635,0,0,0,0,0,0,0
1158,0,0,0,0,0,0,0,0,0,0.000698,0,0,0,0,0,0,0
1159,0,0,0,0,0,0,0,0,0,0.000776,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0.000843,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0,0,0,0.000953,0,0,0,0,0,0,0
1162,0,0,0,0,0,0,0,0,0,0.001035,0,0,0,0,0,0,0
1163,0,0,0,0,0,0,0,0,0,0.00116,0,0,0,0,0,0,0
1164,0,0,0,0,0,0,0,0,0,0.001319,0,0,0,0,0,0,0
1165,0,0,0,0,0,0,0,0,0,0.001458,0,0,0,0,0,0,0
1166,0,0,0,0,0,0,0,0,0,0.001694,0,0,0,0,0,0,0
1167,0,0,0,0,0,0,0,0,0,0.00193,0,0,0,0,0,0,0
1168,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0
1169,0,0,0,0,0,0,0,0,0,0.002564,0,0,0,0,0,0,0
1170,0,0,0,0,0,0,0,0,0,0.002951,0,0,0,0,0,0,0
1171,0,0,0,0,0,0,0,0,0,0.003448,0,0,0,0,0,0,0
1172,0,0,0,0,0,0,0,0,0,0.004041,0,0,0,0,0,0,0
1173,0,0,0,0,0,0,0,0,0,0.004817,0,0,0,0,0,0,0
1174,0,0,0,0,0,0,0,0,0,0.005723,0,0,0,0,0,0,0
1175,0,0,0,0,0,0,0,0,0,0.006816,0,0,0,0,0,0,0
1176,0,0,0,0,0,0,0,0,0,0.008211,0,0,0,0,0,0,0
1177,0,0,0,0,0,0,0,0,0,0.01005,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0,0,0,0.012152,0,0,0,0,0,0,0
1179,0,0,0,0,0,0,0,0,0,0.014997,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0,0,0,0.018794,0,0,0,0,0,0,0
1181,0,0,0,0,0,0,0,0,0,0.023234,0,0,0,0,0,0,0
1182,0,0,0,0,0,0,0,0,0,0.029201,0,0,0,0,0,0,0
1183,0,0,0,0,0,0,0,0,0,0.037086,0,0,0,0,0,0,0
1184,0,0,0,0,0,0,0,0,0,0.04733,0,0,0,0,0,0,0
1185,0,0,0,0,0,0,0,0,0,0.06066,0,0,0,0,0,0,0
1186,0,0,0,0,0,0,0,0,0,0.078372,0,0,0,0,0,0,0
1187,0,0,0,0,0,0,0,0,0,0.101829,0,0,0,0,0,0,0
1188,0,0,0,0,0,0,0,0,0,0.131061,0,0,0,0,0,0,0
1189,0,0,0,0,0,0,0,0,0,0.169861,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0.219839,0,0,0,0,0,0,0
1191,0,0,0,0,0,0,0,0,0,0.281821,0,0,0,0,0,0,0
1192,0,0,0,0,0,0,0,0,0,0.358152,0,0,0,0,0,0,0
1193,0,0,0,0,0,0,0,0,0,0.448458,0,0,0,0,0,0,0
1194,0,0,0,0,0,0,0,0,0,0.543601,0,0,0,0,0,0,0
1195,0,0,0,0,0,0,0,0,0,0.63503,0,0,0,0,0,0,0
1196,0,0,0,0,0,0,0,0,0,0.724607,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0,0,0,0.804403,0,0,0,0,0,0,0
1198,0,0,0,0,0,0,0,0,0,0.872196,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0,0,0,0.921153,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0.952379,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0,0,0,0.970192,0,0,0,0,0,0,0
1202,0,0,0,0,0,0,0,0,0,0.980083,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0,0,0,0.985546,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0,0,0,0.988846,0,0,0,0,0,0,0
1205,0,0,0,0,0,0,0,0,0,0.990362,0,0,0,0,0,0,0
1206,0,0,0,0,0,0,0,0,0,0.990848,0,0,0,0,0,0,0
1207,0,0,0,0,0,0,0,0,0,0.990603,0,0,0,0,0,0,0
1208,0,0,0,0,0,0,0,0,0,0.990204,0,0,0,0,0,0,0
1209,0,0,0,0,0,0,0,0,0,0.989011,0,0,0,0,0,0,0
1210,0,0,0,0,0,0,0,0,0,0.988023,0,0,0,0,0,0,0
1211,0,0,0,0,0,0,0,0,0,0.987635,0,0,0,0,0,0,0
1212,0,0,0,0,0,0,0,0,0,0.987617,0,0,0,0,0,0,0
1213,0,0,0,0,0,0,0,0,0,0.988805,0,0,0,0,0,0,0
1214,0,0,0,0,0,0,0,0,0,0.991481,0,0,0,0,0,0,0
1215,0,0,0,0,0,0,0,0,0,0.994926,0,0,0,0,0,0,0
1216,0,0,0,0,0,0,0,0,0,0.998057,0,0,0,0,0,0,0
1217,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1218,0,0,0,0,0,0,0,0,0,0.99712,0,0,0,0,0,0,0
1219,0,0,0,0,0,0,0,0,0,0.98347,0,0,0,0,0,0,0
1220,0,0,0,0,0,0,0,0,0,0.953605,0,0,0,0,0,0,0
1221,0,0,0,0,0,0,0,0,0,0.902233,0,0,0,0,0,0,0
1222,0,0,0,0,0,0,0,0,0,0.825556,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0,0,0,0.734705,0,0,0,0,0,0,0
1224,0,0,0,0,0,0,0,0,0,0.639009,0,0,0,0,0,0,0
1225,0,0,0,0,0,0,0,0,0,0.537288,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,0,0,0,0.430385,0,0,0,0,0,0,0
1227,0,0,0,0,0,0,0,0,0,0.34143,0,0,0,0,0,0,0
1228,0,0,0,0,0,0,0,0,0,0.266064,0,0,0,0,0,0,0
1229,0,0,0,0,0,0,0,0,0,0.20565,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0,0,0,0.159654,0,0,0,0,0,0,0
1231,0,0,0,0,0,0,0,0,0,0.124012,0,0,0,0,0,0,0
1232,0,0,0,0,0,0,0,0,0,0.096342,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,0,0,0,0.075189,0,0,0,0,0,0,0
1234,0,0,0,0,0,0,0,0,0,0.059314,0,0,0,0,0,0,0
1235,0,0,0,0,0,0,0,0,0,0.046975,0,0,0,0,0,0,0
1236,0,0,0,0,0,0,0,0,0,0.037372,0,0,0,0,0,0,0
1237,0,0,0,0,0,0,0,0,0,0.03012,0,0,0,0,0,0,0
1238,0,0,0,0,0,0,0,0,0,0.024384,0,0,0,0,0,0,0
1239,0,0,0,0,0,0,0,0,0,0.01981,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0.016281,0,0,0,0,0,0,0
1241,0,0,0,0,0,0,0,0,0,0.013504,0,0,0,0,0,0,0
1242,0,0,0,0,0,0,0,0,0,0.011236,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0,0,0,0.009452,0,0,0,0,0,0,0
1244,0,0,0,0,0,0,0,0,0,0.007976,0,0,0,0,0,0,0
1245,0,0,0,0,0,0,0,0,0,0.006716,0,0,0,0,0,0,0
1246,0,0,0,0,0,0,0,0,0,0.00573,0,0,0,0,0,0,0
1247,0,0,0,0,0,0,0,0,0,0.004922,0,0,0,0,0,0,0
1248,0,0,0,0,0,0,0,0,0,0.004243,0,0,0,0,0,0,0
1249,0,0,0,0,0,0,0,0,0,0.003681,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0,0,0,0.003226,0,0,0,0,0,0,0
1251,0,0,0,0,0,0,0,0,0,0.002823,0,0,0,0,0,0,0
1252,0,0,0,0,0,0,0,0,0,0.002464,0,0,0,0,0,0,0
1253,0,0,0,0,0,0,0,0,0,0.002191,0,0,0,0,0,0,0
1254,0,0,0,0,0,0,0,0,0,0.001934,0,0,0,0,0,0,0
1255,0,0,0,0,0,0,0,0,0,0.001736,0,0,0,0,0,0,0
1256,0,0,0,0,0,0,0,0,0,0.001568,0,0,0,0,0,0,0
1257,0,0,0,0,0,0,0,0,0,0.001395,0,0,0,0,0,0,0
1258,0,0,0,0,0,0,0,0,0,0.001261,0,0,0,0,0,0,0
1259,0,0,0,0,0,0,0,0,0,0.001131,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0,0,0,0.001029,0,0,0,0,0,0,0
1261,0,0,0,0,0,0,0,0,0,0.000951,0,0,0,0,0,0,0
1262,0,0,0,0,0,0,0,0,0,0.000905,0,0,0,0,0,0,0
1263,0,0,0,0,0,0,0,0,0,0.000822,0,0,0,0,0,0,0
1264,0,0,0,0,0,0,0,0,0,0.000738,0,0,0,0,0,0,0
1265,0,0,0,0,0,0,0,0,0,0.000702,0,0,0,0,0,0,0
1266,0,0,0,0,0,0,0,0,0,0.000642,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0,0,0,0.000582,0,0,0,0,0,0,0
1268,0,0,0,0,0,0,0,0,0,0.000552,0,0,0,0,0,0,0
1269,0,0,0,0,0,0,0,0,0,0.000531,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0,0,0.000504,0,0,0,0,0,0,0
1271,0,0,0,0,0,0,0,0,0,0.000468,0,0,0,0,0,0,0
1272,0,0,0,0,0,0,0,0,0,0.000448,0,0,0,0,0,0,0
1273,0,0,0,0,0,0,0,0,0,0.000426,0,0,0,0,0,0,0
1274,0,0,0,0,0,0,0,0,0,0.000412,0,0,0,0,0,0,0
1275,0,0,0,0,0,0,0,0,0,0.000375,0,0,0,0,0,0,0
1276,0,0,0,0,0,0,0,0,0,0.000392,0,0,0,0,0,0,0
1277,0,0,0,0,0,0,0,0,0,0.000375,0,0,0,0,0,0,0
1278,0,0,0,0,0,0,0,0,0,0.000327,0,0,0,0,0,0,0
1279,0,0,0,0,0,0,0,0,0,0.000335,0,0,0,0,0,0,0
1280,0,0,0,0,0,0,0,0,0,0.00032,0,0,0,0,0,0,0
1281,0,0,0,0,0,0,0,0,0,0.000304,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0,0,0,0.000312,0,0,0,0,0,0,0
1283,0,0,0,0,0,0,0,0,0,0.000292,0,0,0,0,0,0,0
1284,0,0,0,0,0,0,0,0,0,0.000274,0,0,0,0,0,0,0
1285,0,0,0,0,0,0,0,0,0,0.000283,0,0,0,0,0,0,0
1286,0,0,0,0,0,0,0,0,0,0.000269,0,0,0,0,0,0,0
1287,0,0,0,0,0,0,0,0,0,0.000273,0,0,0,0,0,0,0
1288,0,0,0,0,0,0,0,0,0,0.000266,0,0,0,0,0,0,0
1289,0,0,0,0,0,0,0,0,0,0.000292,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0.000294,0,0,0,0,0,0,0
1291,0,0,0,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0
1292,0,0,0,0,0,0,0,0,0,0.000255,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
